elr,total_yards,mileage,easting,northing,longitude,latitude,os_grid_ref,linear_accuracy_m
AAV,54560,31M 0000y,491785.8,165379.4,-0.682523,51.380055,SU9178565379,1
AAV,54670,31M 0110y,491764.2,165280.8,-0.682858,51.379173,SU9176465280,1
AAV,54780,31M 0220y,491742.7,165182.3,-0.683193,51.378291,SU9174265182,1
AAV,54890,31M 0330y,491721.1,165083.8,-0.683528,51.377409,SU9172165083,1
AAV,55000,31M 0440y,491699.5,164985.3,-0.683864,51.376526,SU9169964985,0
AAV,55110,31M 0550y,491678.0,164886.8,-0.684198,51.375645,SU9167864886,0
AAV,55220,31M 0660y,491656.5,164788.4,-0.684533,51.374764,SU9165664788,0
AAV,55330,31M 0770y,491634.9,164690.0,-0.684868,51.373883,SU9163464690,0
AAV,55440,31M 0880y,491613.4,164591.6,-0.685202,51.373002,SU9161364591,0
AAV,55550,31M 0990y,491591.8,164493.2,-0.685538,51.37212,SU9159164493,0
AAV,55660,31M 1100y,491570.1,164394.7,-0.685875,51.371239,SU9157064394,0
AAV,55770,31M 1210y,491548.4,164296.3,-0.686212,51.370357,SU9154864296,0
AAV,55880,31M 1320y,491526.7,164197.9,-0.686549,51.369476,SU9152664197,0
AAV,55990,31M 1430y,491504.9,164099.0,-0.686888,51.368591,SU9150464099,2
AAV,56100,31M 1540y,491483.1,164000.2,-0.687226,51.367706,SU9148364000,2
AAV,56210,31M 1650y,491461.3,163901.3,-0.687565,51.36682,SU9146163901,2
AAV,56320,32M 0000y,491439.5,163802.4,-0.687903,51.365935,SU9143963802,0
AAV,56430,32M 0110y,491417.8,163704.0,-0.68824,51.365054,SU9141763703,0
AAV,56540,32M 0220y,491396.1,163605.6,-0.688577,51.364172,SU9139663605,0
AAV,56650,32M 0330y,491374.4,163507.1,-0.688914,51.363291,SU9137463507,0
AAV,56760,32M 0440y,491352.6,163408.7,-0.689251,51.36241,SU9135263408,0
AAV,56870,32M 0550y,491331.0,163310.3,-0.689588,51.361529,SU9133063310,0
AAV,56980,32M 0660y,491309.3,163212.0,-0.689924,51.360648,SU9130963211,0
AAV,57090,32M 0770y,491287.6,163113.6,-0.690261,51.359767,SU9128763113,0
AAV,57200,32M 0880y,491265.9,163015.3,-0.690598,51.358887,SU9126563015,0
AAV,57310,32M 0990y,491244.3,162917.5,-0.690932,51.358011,SU9124462917,0
AAV,57420,32M 1100y,491216.1,162821.4,-0.691362,51.357152,SU9121662821,0
AAV,57530,32M 1210y,491176.7,162729.4,-0.691951,51.356331,SU9117662729,0
AAV,57640,32M 1320y,491126.2,162643.1,-0.692698,51.355563,SU9112662643,5
AAV,57750,32M 1430y,491064.1,162562.4,-0.69361,51.354848,SU9106462562,5
AAV,57860,32M 1540y,490992.6,162490.0,-0.694655,51.354208,SU9099262489,5
AAV,57970,32M 1650y,490912.5,162427.2,-0.695821,51.353657,SU9091262427,5
AAV,58080,33M 0000y,490825.6,162374.4,-0.697083,51.353196,SU9082562374,5
AAV,58190,33M 0110y,490733.4,162334.9,-0.698417,51.352855,SU9073362334,0
AAV,58300,33M 0220y,490637.2,162306.3,-0.699805,51.352614,SU9063762306,0
AAV,58410,33M 0330y,490538.2,162289.7,-0.70123,51.352481,SU9053862289,0
AAV,58520,33M 0440y,490438.6,162276.8,-0.702664,51.35238,SU9043862276,0
AAV,58630,33M 0550y,490339.9,162255.2,-0.704086,51.352202,SU9033962255,1
AAV,58740,33M 0660y,490245.1,162220.6,-0.705456,51.351906,SU9024562220,1
AAV,58850,33M 0770y,490155.1,162174.8,-0.706759,51.351508,SU9015562174,1
AAV,58960,33M 0880y,490071.4,162118.3,-0.707975,51.351013,SU9007162118,0
AAV,59070,33M 0990y,489990.7,162058.6,-0.709149,51.35049,SU8999062058,0
AAV,59180,33M 1100y,489910.0,161998.9,-0.710322,51.349966,SU8991061998,0
AAV,59290,33M 1210y,489829.3,161939.2,-0.711496,51.349442,SU8982961939,0
AAV,59400,33M 1320y,489748.6,161879.6,-0.712669,51.348918,SU8974861879,0
AAV,59510,33M 1430y,489666.9,161819.1,-0.713858,51.348388,SU8966661819,4
AAV,59620,33M 1540y,489589.8,161752.9,-0.714981,51.347805,SU8958961752,4
AAV,59730,33M 1650y,489515.2,161683.8,-0.716069,51.347195,SU8951561683,4
AAV,59840,34M 0000y,489440.6,161614.7,-0.717158,51.346586,SU8944061614,1
AAV,59950,34M 0110y,489366.5,161546.0,-0.718238,51.34598,SU8936661546,1
AAV,60060,34M 0220y,489292.4,161477.4,-0.719319,51.345375,SU8929261477,1
AAV,60170,34M 0330y,489218.3,161408.7,-0.720399,51.344769,SU8921861408,1
AAV,60280,34M 0440y,489144.3,161340.0,-0.72148,51.344163,SU8914461340,1
AAV,60390,34M 0550y,489070.2,161271.3,-0.72256,51.343557,SU8907061271,1
AAV,60500,34M 0660y,488996.1,161202.7,-0.723641,51.342951,SU8899661202,1
AAV,60610,34M 0770y,488920.7,161135.4,-0.72474,51.342359,SU8892061135,1
AAV,60720,34M 0880y,488841.7,161072.5,-0.725889,51.341805,SU8884161072,1
AAV,60830,34M 0990y,488759.0,161014.7,-0.727091,51.341299,SU8875961014,1
AAV,60940,34M 1100y,488672.5,160962.8,-0.728345,51.340846,SU8867260962,1
AAV,61050,34M 1210y,488583.3,160915.8,-0.729638,51.340437,SU8858360915,1
AAV,61160,34M 1320y,488492.3,160872.1,-0.730954,51.340058,SU8849260872,1
AAV,61270,34M 1430y,488401.2,160828.3,-0.732272,51.339679,SU8840160828,1
AAV,61380,34M 1540y,488310.2,160784.6,-0.73359,51.3393,SU8831060784,1
AAV,61490,34M 1650y,488219.1,160740.9,-0.734908,51.338921,SU8821960740,1
AAV,61600,35M 0000y,488128.0,160697.1,-0.736226,51.338542,SU8812860697,1
AAV,61710,35M 0110y,488037.0,160653.4,-0.737543,51.338163,SU8803660653,1
AAV,61820,35M 0220y,487945.9,160609.7,-0.738861,51.337784,SU8794560609,1
AAV,61930,35M 0330y,487854.9,160565.9,-0.740179,51.337405,SU8785460565,1
AAV,62040,35M 0440y,487763.8,160522.2,-0.741496,51.337026,SU8776360522,0
AAV,62150,35M 0550y,487673.0,160478.6,-0.742811,51.336648,SU8767260478,0
AAV,62260,35M 0660y,487582.1,160434.9,-0.744125,51.336269,SU8758260434,0
AAV,62370,35M 0770y,487492.7,160388.6,-0.74542,51.335867,SU8749260388,0
AAV,62480,35M 0880y,487410.8,160330.2,-0.746609,51.335354,SU8741060330,0
AAV,62590,35M 0990y,487338.1,160259.7,-0.747671,51.334732,SU8733860259,3
AAV,62700,35M 1100y,487277.2,160178.6,-0.748563,51.334012,SU8727760178,3
AAV,62810,35M 1210y,487222.6,160093.1,-0.749368,51.333252,SU8722260093,3
AAV,62920,35M 1320y,487168.2,160007.5,-0.75017,51.332491,SU8716860007,3
AAV,63030,35M 1430y,487113.4,159922.2,-0.750977,51.331733,SU8711359922,2
AAV,63140,35M 1540y,487054.0,159840.3,-0.751849,51.331005,SU8705459840,2
AAV,63250,35M 1650y,486985.5,159765.7,-0.75285,51.330345,SU8698559765,2
AAV,63360,36M 0000y,486907.4,159701.3,-0.753986,51.329778,SU8690759701,0
AAV,63470,36M 0110y,486823.9,159645.8,-0.755199,51.329292,SU8682359645,0
AAV,63580,36M 0220y,486740.9,159589.5,-0.756404,51.328799,SU8674059589,0
AAV,63690,36M 0330y,486666.0,159522.9,-0.757495,51.328211,SU8666559522,0
AAV,63800,36M 0440y,486599.8,159447.6,-0.758462,51.327545,SU8659959447,0
AAV,63910,36M 0550y,486543.3,159364.3,-0.759293,51.326804,SU8654359364,0
AAV,64020,36M 0660y,486497.3,159274.7,-0.759975,51.326006,SU8649759274,0
AAV,64130,36M 0770y,486463.1,159180.0,-0.760489,51.32516,SU8646359180,0
AAV,64240,36M 0880y,486441.3,159081.7,-0.760826,51.32428,SU8644159081,0
AAV,64350,36M 0990y,486431.9,158982.5,-0.760984,51.323389,SU8643158982,-2
AAV,64460,36M 1100y,486435.1,158883.0,-0.760962,51.322494,SU8643558883,-2
AAV,64570,36M 1210y,486449.9,158784.5,-0.760774,51.321606,SU8644958784,-2
AAV,64680,36M 1320y,486477.1,158688.6,-0.760407,51.32074,SU8647758688,4
AAV,64790,36M 1430y,486516.5,158594.8,-0.759865,51.319891,SU8651658594,4
AAV,64900,36M 1540y,486567.2,158506.6,-0.759158,51.31909,SU8656758506,4
AAV,65010,36M 1650y,486629.1,158425.8,-0.75829,51.318354,SU8662958425,4
AAV,65120,37M 0000y,486699.7,158352.6,-0.757294,51.317686,SU8669958352,4
AAV,65230,37M 0110y,486775.1,158285.1,-0.75623,51.317068,SU8677558285,2
AAV,65340,37M 0220y,486850.6,158217.8,-0.755163,51.316451,SU8685058217,2
AAV,65450,37M 0330y,486926.1,158150.4,-0.754097,51.315834,SU8692658150,2
AAV,65560,37M 0440y,487001.5,158083.1,-0.753031,51.315217,SU8700158083,-2
AAV,65670,37M 0550y,487076.0,158016.7,-0.751979,51.314608,SU8707558016,-2
AAV,65780,37M 0660y,487150.4,157950.2,-0.750927,51.313999,SU8715057950,-2
AAV,65890,37M 0770y,487224.9,157883.8,-0.749875,51.313391,SU8722457883,-2
AAV,66000,37M 0880y,487299.4,157817.3,-0.748823,51.312782,SU8729957817,-2
AAV,66110,37M 0990y,487374.4,157750.4,-0.747763,51.312169,SU8737457750,0
AAV,66220,37M 1100y,487449.4,157683.5,-0.746704,51.311555,SU8744957683,0
AAV,66330,37M 1210y,487524.4,157616.5,-0.745644,51.310942,SU8752457616,0
AAV,66440,37M 1320y,487599.4,157549.5,-0.744586,51.310328,SU8759957549,8
AAV,66550,37M 1430y,487676.0,157481.0,-0.743503,51.3097,SU8767657480,8
AAV,66660,37M 1540y,487752.6,157412.4,-0.742421,51.309072,SU8775257412,8
AAV,66770,37M 1650y,487829.3,157343.9,-0.741338,51.308444,SU8782957343,8
AAV,66880,38M 0000y,487905.9,157275.4,-0.740256,51.307816,SU8790557275,8
AAV,66990,38M 0110y,487981.0,157208.3,-0.739196,51.307202,SU8798057208,0
AAV,67100,38M 0220y,488056.0,157141.2,-0.738137,51.306587,SU8805557141,0
AAV,67210,38M 0330y,488131.0,157074.1,-0.737077,51.305972,SU8813157074,0
AAV,67320,38M 0440y,488204.6,157005.5,-0.736039,51.305344,SU8820457005,0
AAV,67430,38M 0550y,488269.9,156930.1,-0.735122,51.304657,SU8826956930,-2
AAV,67540,38M 0660y,488324.1,156846.4,-0.734365,51.303896,SU8832456846,-2
AAV,67650,38M 0770y,488368.1,156757.0,-0.733756,51.303085,SU8836856756,-2
AAV,67760,38M 0880y,488401.4,156662.9,-0.733302,51.302234,SU8840156662,4
AAV,67870,38M 0990y,488424.1,156563.9,-0.733,51.30134,SU8842456563,4
AAV,67980,38M 1100y,488450.2,156465.7,-0.732651,51.300453,SU8845056465,4
AAV,68090,38M 1210y,488492.8,156373.5,-0.732062,51.299618,SU8849256373,4
AAV,68200,38M 1320y,488545.2,156286.4,-0.731333,51.298827,SU8854556286,4
AAV,68310,38M 1430y,488608.2,156208.0,-0.730449,51.298112,SU8860856207,0
AAV,68420,38M 1540y,488681.1,156138.6,-0.729421,51.297477,SU8868156138,0
AAV,68530,38M 1650y,488761.8,156078.5,-0.728278,51.296924,SU8876156078,0
AAV,68640,39M 0000y,488846.4,156023.8,-0.727079,51.296419,SU8884656023,0
AAV,68750,39M 0110y,488930.9,155968.4,-0.72588,51.295908,SU8893055968,2
AAV,68860,39M 0220y,489009.4,155904.7,-0.724772,51.295323,SU8900955904,2
AAV,68970,39M 0330y,489078.9,155831.4,-0.723793,51.294653,SU8907855831,2
AAV,69080,39M 0440y,489138.1,155749.4,-0.722965,51.293907,SU8913855749,2
AAV,69190,39M 0550y,489187.3,155661.0,-0.722281,51.293105,SU8918755661,2
AAV,69300,39M 0660y,489225.4,155567.2,-0.721759,51.292256,SU8922555567,2
AAV,69410,39M 0770y,489250.7,155469.2,-0.721421,51.291371,SU8925055469,2
AAV,69520,39M 0880y,489264.2,155368.9,-0.721252,51.290466,SU8926455368,2
AAV,69630,39M 0990y,489269.5,155267.8,-0.721201,51.289557,SU8926955267,2
AAV,69740,39M 1100y,489268.7,155166.6,-0.721238,51.288648,SU8926855166,2
AAV,69850,39M 1210y,489260.9,155065.7,-0.721374,51.287742,SU8926055065,2
AAV,69960,39M 1320y,489246.1,154965.7,-0.721612,51.286845,SU8924654965,2
AAV,70070,39M 1430y,489226.6,154867.4,-0.721916,51.285964,SU8922654867,0
AAV,70180,39M 1540y,489201.1,154770.5,-0.722305,51.285097,SU8920154770,0
AAV,70290,39M 1650y,489172.0,154674.6,-0.722747,51.28424,SU8917154674,0
AAV,70400,40M 0000y,489149.1,154577.1,-0.7231,51.283367,SU8914954577,4
AAV,70510,40M 0110y,489139.4,154476.0,-0.723264,51.28246,SU8913954476,4
AAV,70620,40M 0220y,489141.2,154374.5,-0.723263,51.281546,SU8914154374,4
AAV,70730,40M 0330y,489154.8,154273.9,-0.723093,51.28064,SU8915454273,4
AAV,70840,40M 0440y,489183.6,154176.4,-0.722705,51.279759,SU8918354176,4
AAV,70950,40M 0550y,489222.5,154084.6,-0.72217,51.278928,SU8922254084,-1
AAV,71060,40M 0660y,489273.0,153998.6,-0.721467,51.278147,SU8927253998,-1
AAV,71170,40M 0770y,489332.5,153918.5,-0.720634,51.277417,SU8933253918,-1
AAV,71280,40M 0880y,489391.8,153838.2,-0.719805,51.276687,SU8939153838,-3
AAV,71390,40M 0990y,489425.6,153745.6,-0.719343,51.275848,SU8942553745,-3
AAV,71500,40M 1100y,489428.1,153646.9,-0.719332,51.27496,SU8942853646,-3
AAV,71610,40M 1210y,489399.2,153552.5,-0.71977,51.274116,SU8939953552,-3
AAV,71655,40M 1255y,489379.4,153517.5,-0.720062,51.273805,SU8937953517,0
ABD,28588,16M 0428y,307996.0,194562.9,-3.331006,51.642318,ST0799594562,0
ABD,28600,16M 0440y,308004.3,194570.0,-3.330889,51.642383,ST0800494569,0
ABD,28710,16M 0550y,308081.3,194635.5,-3.329794,51.642984,ST0808194635,2
ABD,28820,16M 0660y,308156.9,194702.5,-3.328718,51.643599,ST0815694702,2
ABD,28930,16M 0770y,308221.2,194780.6,-3.327809,51.644312,ST0822194780,2
ABD,29040,16M 0880y,308278.2,194863.9,-3.327009,51.64507,ST0827894863,1
ABD,29150,16M 0990y,308302.3,194961.1,-3.326685,51.645948,ST0830294961,1
ABD,29260,16M 1100y,308286.4,195060.5,-3.326942,51.646838,ST0828695060,1
ABD,29370,16M 1210y,308251.1,195154.8,-3.327476,51.64768,ST0825195154,1
ABD,29480,16M 1320y,308195.1,195238.4,-3.328307,51.648423,ST0819595238,1
ABD,29590,16M 1430y,308129.4,195313.6,-3.329276,51.649088,ST0812995313,-2
ABD,29700,16M 1540y,308063.1,195388.2,-3.330254,51.649748,ST0806395388,-2
ABD,29810,16M 1650y,307989.5,195455.5,-3.331335,51.650341,ST0798995455,-2
ABD,29920,17M 0000y,307912.4,195518.9,-3.332467,51.650897,ST0791295518,-2
ABD,30030,17M 0110y,307843.0,195591.7,-3.333489,51.651541,ST0784295591,0
ABD,30140,17M 0220y,307783.4,195672.9,-3.334371,51.652261,ST0778395672,0
ABD,30250,17M 0330y,307726.0,195755.7,-3.335222,51.652996,ST0772695755,0
ABD,30360,17M 0440y,307666.3,195836.8,-3.336106,51.653715,ST0766695836,0
ABD,30470,17M 0550y,307600.0,195912.4,-3.337084,51.654383,ST0760095912,0
ABD,30580,17M 0660y,307543.2,195995.1,-3.337927,51.655117,ST0754395995,0
ABD,30690,17M 0770y,307503.6,196087.4,-3.338525,51.655941,ST0750396087,0
ABD,30800,17M 0880y,307466.3,196180.9,-3.339087,51.656775,ST0746696180,0
ABD,30910,17M 0990y,307429.1,196275.0,-3.33965,51.657615,ST0742996275,2
ABD,31020,17M 1100y,307397.8,196371.3,-3.340128,51.658475,ST0739796371,2
ABD,31130,17M 1210y,307371.7,196469.1,-3.340531,51.65935,ST0737196469,2
ABD,31240,17M 1320y,307330.4,196561.3,-3.341153,51.660172,ST0733096561,2
ABD,31350,17M 1430y,307269.2,196640.2,-3.342058,51.660872,ST0726996640,0
ABD,31460,17M 1540y,307196.3,196708.8,-3.34313,51.661475,ST0719696708,0
ABD,31570,17M 1650y,307114.9,196766.9,-3.344322,51.661985,ST0711496766,0
ABD,31680,18M 0000y,307023.4,196806.8,-3.345655,51.662328,ST0702396806,0
ABD,31790,18M 0110y,306924.4,196821.6,-3.347089,51.662445,ST0692496821,0
ABD,31900,18M 0220y,306824.5,196829.0,-3.348536,51.662494,ST0682496828,0
ABD,32010,18M 0330y,306724.5,196836.4,-3.349983,51.662545,ST0672496836,0
ABD,32120,18M 0440y,306625.2,196849.4,-3.351422,51.662645,ST0662596849,0
ABD,32230,18M 0550y,306528.6,196878.2,-3.352826,51.662888,ST0652896878,1
ABD,32340,18M 0660y,306440.0,196926.5,-3.354119,51.663307,ST0643996926,1
ABD,32450,18M 0770y,306362.0,196990.5,-3.355264,51.663869,ST0636196990,1
ABD,32560,18M 0880y,306296.9,197067.6,-3.356225,51.664552,ST0629697067,0
ABD,32670,18M 0990y,306246.9,197154.8,-3.356972,51.665327,ST0624697154,0
ABD,32780,18M 1100y,306214.1,197249.7,-3.357471,51.666175,ST0621497249,0
ABD,32890,18M 1210y,306198.9,197349.1,-3.357718,51.667066,ST0619897349,0
ABD,33000,18M 1320y,306185.4,197448.8,-3.357939,51.667959,ST0618597448,0
ABD,33110,18M 1430y,306150.2,197542.1,-3.358473,51.668793,ST0615097542,-1
ABD,33220,18M 1540y,306099.4,197628.2,-3.359231,51.669558,ST0609997628,-1
ABD,33330,18M 1650y,306035.2,197704.8,-3.360179,51.670235,ST0603597704,-1
ABD,33440,19M 0000y,305958.2,197768.3,-3.36131,51.670794,ST0595897768,0
ABD,33550,19M 0110y,305873.0,197822.0,-3.362555,51.671262,ST0587397821,0
ABD,33660,19M 0220y,305786.8,197873.9,-3.363816,51.671714,ST0578697873,0
ABD,33770,19M 0330y,305701.3,197926.9,-3.365067,51.672176,ST0570197926,0
ABD,33880,19M 0440y,305618.4,197983.9,-3.36628,51.672674,ST0561897983,0
ABD,33990,19M 0550y,305542.0,198049.0,-3.367402,51.673247,ST0554298049,0
ABD,34100,19M 0660y,305477.2,198125.8,-3.36836,51.673926,ST0547798125,0
ABD,34210,19M 0770y,305412.5,198202.8,-3.369315,51.674607,ST0541298202,0
ABD,34320,19M 0880y,305342.0,198274.4,-3.370355,51.675239,ST0534298274,0
ABD,34430,19M 0990y,305271.6,198346.7,-3.371392,51.675877,ST0527198346,1
ABD,34540,19M 1100y,305210.2,198426.7,-3.372302,51.676585,ST0521098426,1
ABD,34650,19M 1210y,305164.2,198516.2,-3.37299,51.677382,ST0516498516,1
ABD,34760,19M 1320y,305141.7,198614.4,-3.373344,51.678261,ST0514198614,0
ABD,34870,19M 1430y,305115.9,198711.7,-3.373743,51.679131,ST0511598711,0
ABD,34980,19M 1540y,305065.6,198798.0,-3.374493,51.679899,ST0506598797,0
ABD,35090,19M 1650y,304997.5,198872.0,-3.375499,51.680553,ST0499798872,0
ABD,35200,20M 0000y,304933.2,198949.5,-3.376449,51.681238,ST0493398949,0
ABD,35310,20M 0110y,304871.3,199028.8,-3.377366,51.68194,ST0487199028,0
ABD,35420,20M 0220y,304809.9,199108.5,-3.378275,51.682646,ST0480999108,0
ABD,35530,20M 0330y,304748.4,199188.0,-3.379187,51.683351,ST0474899188,0
ABD,35640,20M 0440y,304682.5,199264.0,-3.38016,51.684023,ST0468299264,0
ABD,35750,20M 0550y,304609.8,199334.7,-3.381231,51.684646,ST0460999334,3
ABD,35860,20M 0660y,304530.1,199397.6,-3.3824,51.685197,ST0453099397,3
ABD,35970,20M 0770y,304444.3,199451.6,-3.383656,51.685668,ST0444499451,3
ABD,36080,20M 0880y,304348.5,199483.7,-3.385049,51.685941,ST0434899483,0
ABD,36190,20M 0990y,304248.3,199487.2,-3.3865,51.685955,ST0424899487,0
ABD,36300,20M 1100y,304147.9,199485.6,-3.387952,51.685923,ST0414799485,0
ABD,36410,20M 1210y,304047.4,199483.8,-3.389403,51.68589,ST0404799483,0
ABD,36520,20M 1320y,303947.0,199482.1,-3.390855,51.685858,ST0394799482,0
ABD,36630,20M 1430y,303846.8,199481.6,-3.392304,51.685836,ST0384699481,0
ABD,36740,20M 1540y,303748.0,199496.4,-3.393736,51.685952,ST0374899496,0
ABD,36850,20M 1650y,303656.5,199536.7,-3.395071,51.686299,ST0365699536,0
ABD,36960,21M 0000y,303573.3,199592.6,-3.396289,51.686786,ST0357399592,0
ABD,37070,21M 0110y,303493.0,199652.7,-3.397467,51.687313,ST0349399652,0
ABD,37180,21M 0220y,303415.6,199716.4,-3.398605,51.687872,ST0341599716,0
ABD,37290,21M 0330y,303342.0,199784.6,-3.399687,51.688472,ST0334299784,0
ABD,37400,21M 0440y,303274.1,199858.3,-3.400691,51.689123,ST0327499858,0
ABD,37510,21M 0550y,303214.0,199938.8,-3.401582,51.689836,ST0321399938,0
ABD,37620,21M 0660y,303157.7,200022.0,-3.402419,51.690575,SO0315700021,0
ABD,37730,21M 0770y,303096.1,200101.3,-3.403332,51.691276,SO0309600101,0
ABD,37840,21M 0880y,303020.8,200167.6,-3.40444,51.69186,SO0302000167,0
ABD,37950,21M 0990y,302940.8,200228.3,-3.405613,51.692392,SO0294000228,0
ABD,38060,21M 1100y,302862.5,200291.1,-3.406764,51.692943,SO0286200291,0
ABD,38170,21M 1210y,302789.9,200360.5,-3.407832,51.693554,SO0278900360,0
ABD,38280,21M 1320y,302719.8,200432.5,-3.408866,51.694188,SO0271900432,0
ABD,38390,21M 1430y,302649.8,200504.0,-3.409899,51.69482,SO0264900504,0
ABD,38500,21M 1540y,302578.8,200574.7,-3.410946,51.695442,SO0257800574,0
ABD,38610,21M 1650y,302507.7,200645.3,-3.411993,51.696064,SO0250700645,0
ABD,38720,22M 0000y,302437.8,200717.0,-3.413024,51.696697,SO0243700717,0
ABD,38830,22M 0110y,302381.8,200798.8,-3.413858,51.697423,SO0238100798,0
ABD,38940,22M 0220y,302349.0,200893.4,-3.414359,51.698267,SO0234800893,0
ABD,39050,22M 0330y,302317.3,200988.5,-3.414843,51.699117,SO0231700988,0
ABD,39080,22M 0360y,302308.7,201014.5,-3.414975,51.699348,SO0230801014,0
ABE1,-24,0M -024y,487283.1,338077.9,-0.702867,52.933039,SK8728338077,0
ABE1,0,0M 0000y,487303.8,338075.7,-0.702561,52.933017,SK8730338075,-20
ABE1,110,0M 0110y,487398.7,338078.7,-0.701148,52.933028,SK8739838078,-20
ABE1,220,0M 0220y,487490.6,338102.5,-0.699775,52.933227,SK8749038102,-20
ABE1,330,0M 0330y,487574.1,338147.8,-0.698521,52.933621,SK8757438147,-20
ABE1,440,0M 0440y,487653.1,338200.8,-0.697332,52.934084,SK8765338200,-20
ABE1,550,0M 0550y,487730.1,338252.5,-0.696172,52.934536,SK8773038252,-30
ABE1,660,0M 0660y,487807.2,338304.1,-0.695012,52.934987,SK8780738304,-30
ABE1,770,0M 0770y,487884.2,338355.8,-0.693852,52.935439,SK8788438355,-30
ABE1,880,0M 0880y,487961.3,338407.4,-0.692692,52.935891,SK8796138407,-30
ABE1,990,0M 0990y,488051.2,338467.6,-0.691338,52.936417,SK8805138467,30
ABE1,1100,0M 1100y,488141.3,338527.6,-0.689982,52.936941,SK8814138527,30
ABE1,1210,0M 1210y,488231.4,338587.6,-0.688626,52.937465,SK8823138587,30
ABE1,1320,0M 1320y,488321.4,338647.6,-0.687269,52.93799,SK8832138647,0
ABE1,1430,0M 1430y,488405.2,338703.3,-0.686009,52.938477,SK8840538703,0
ABE1,1540,0M 1540y,488488.9,338759.0,-0.684749,52.938964,SK8848838759,0
ABE1,1650,0M 1650y,488572.6,338814.8,-0.683488,52.939451,SK8857238814,0
ABE1,1760,1M 0000y,488656.2,338870.6,-0.682229,52.939939,SK8865638870,0
ABE1,1870,1M 0110y,488740.0,338926.5,-0.680968,52.940427,SK8873938926,0
ABE1,1980,1M 0220y,488823.7,338982.3,-0.679707,52.940916,SK8882338982,0
ABE1,2090,1M 0330y,488907.4,339038.2,-0.678446,52.941404,SK8890739038,0
ABE1,2200,1M 0440y,488991.2,339094.1,-0.677185,52.941892,SK8899139094,-10
ABE1,2310,1M 0550y,489072.4,339148.2,-0.675961,52.942365,SK8907239148,-10
ABE1,2420,1M 0660y,489153.6,339202.4,-0.674738,52.942839,SK8915339202,-10
ABE1,2530,1M 0770y,489234.8,339256.6,-0.673515,52.943312,SK8923439256,-10
ABE1,2640,1M 0880y,489313.7,339314.0,-0.672326,52.943815,SK8931339314,-10
ABE1,2750,1M 0990y,489393.7,339379.5,-0.671118,52.94439,SK8939339379,11
ABE1,2860,1M 1100y,489469.6,339449.6,-0.669969,52.945008,SK8946939449,11
ABE1,2970,1M 1210y,489541.4,339524.0,-0.66888,52.945664,SK8954139523,11
ABE1,3080,1M 1320y,489608.8,339602.3,-0.667856,52.946357,SK8960839602,11
ABE1,3190,1M 1430y,489670.0,339682.3,-0.666924,52.947066,SK8966939682,0
ABE1,3300,1M 1540y,489727.2,339765.2,-0.66605,52.947801,SK8972739765,0
ABE1,3410,1M 1650y,489779.3,339851.4,-0.665251,52.948567,SK8977939851,0
ABE1,3520,2M 0000y,489825.9,339940.6,-0.664532,52.94936,SK8982539940,0
ABE1,3630,2M 0110y,489868.3,340031.4,-0.663876,52.95017,SK8986840031,0
ABE1,3740,2M 0220y,489905.9,340124.5,-0.663291,52.951,SK8990540124,0
ABE1,3850,2M 0330y,489938.6,340219.3,-0.662778,52.951847,SK8993840219,0
ABE1,3960,2M 0440y,489971.2,340314.2,-0.662267,52.952694,SK8997140314,0
ABE1,4070,2M 0550y,490005.5,340414.4,-0.661729,52.953589,SK9000540414,21
ABE1,4180,2M 0660y,490039.9,340514.6,-0.66119,52.954483,SK9003940514,21
ABE1,4290,2M 0770y,490074.2,340614.7,-0.660651,52.955377,SK9007440614,21
ABE1,4400,2M 0880y,490108.5,340714.9,-0.660112,52.956272,SK9010840714,-21
ABE1,4510,2M 0990y,490139.3,340804.6,-0.659629,52.957073,SK9013940804,-21
ABE1,4620,2M 1100y,490170.1,340894.4,-0.659146,52.957875,SK9017040894,-21
ABE1,4730,2M 1210y,490200.9,340984.2,-0.658663,52.958676,SK9020040984,-21
ABE1,4840,2M 1320y,490231.7,341073.9,-0.65818,52.959478,SK9023141073,-21
ABE1,4950,2M 1430y,490263.9,341167.8,-0.657675,52.960316,SK9026341167,-4
ABE1,5060,2M 1540y,490296.1,341261.7,-0.657169,52.961155,SK9029641261,-4
ABE1,5170,2M 1650y,490328.3,341355.6,-0.656664,52.961993,SK9032841355,-4
ABE1,5280,3M 0000y,490360.5,341449.5,-0.656159,52.962832,SK9036041449,-4
ABE1,5390,3M 0110y,490393.5,341545.8,-0.65564,52.963691,SK9039341545,4
ABE1,5500,3M 0220y,490430.2,341640.7,-0.655067,52.964538,SK9043041640,4
ABE1,5610,3M 0330y,490475.8,341731.7,-0.654363,52.965348,SK9047541731,4
ABE1,5720,3M 0440y,490528.9,341818.4,-0.653548,52.966118,SK9052841818,18
ABE1,5830,3M 0550y,490591.5,341902.9,-0.652593,52.966867,SK9059141902,18
ABE1,5940,3M 0660y,490661.1,341981.7,-0.651535,52.967563,SK9066141981,18
ABE1,6050,3M 0770y,490736.5,342055.0,-0.650393,52.968209,SK9073642055,18
ABE1,6160,3M 0880y,490818.7,342120.6,-0.649151,52.968785,SK9081842120,18
ABE1,6270,3M 0990y,490902.7,342175.5,-0.647885,52.969264,SK9090242175,0
ABE1,6380,3M 1100y,490990.9,342223.5,-0.646558,52.969681,SK9099042223,0
