RID,Date,TOC,EUS Scheduled Departure Time,EUS Actual Departure Time,EUS LC Reason,WFJ Scheduled Arrival Time,WFJ Actual Arrival Time,WFJ Scheduled Departure Time,WFJ Actual Departure Time,WFJ LC Reason,MKC Scheduled Arrival Time,MKC Actual Arrival Time,MKC Scheduled Departure Time,MKC Actual Departure Time,MKC LC Reason,TAM Scheduled Arrival Time,TAM Actual Arrival Time,TAM Scheduled Departure Time,TAM Actual Departure Time,TAM LC Reason,LTV Scheduled Arrival Time,LTV Actual Arrival Time,LTV Scheduled Departure Time,LTV Actual Departure Time,LTV LC Reason,STA Scheduled Arrival Time,STA Actual Arrival Time,STA Scheduled Departure Time,STA Actual Departure Time,STA LC Reason,CRE Scheduled Arrival Time,CRE Actual Arrival Time,CRE Scheduled Departure Time,CRE Actual Departure Time,CRE LC Reason,RUN Scheduled Arrival Time,RUN Actual Arrival Time,RUN Scheduled Departure Time,RUN Actual Departure Time,RUN LC Reason,LIV Scheduled Arrival Time,LIV Actual Arrival Time,LIV LC Reason,EUS Delay Minutes,EUS Delay Classification,MKC Delay Minutes,MKC Delay Classification,CRE Delay Minutes,CRE Delay Classification,LIV Delay Minutes,LIV Delay Classification
202309247633601,2023-09-24,VT,2023-09-24 09:19:00,2023-09-24 09:21:00,,,,2023-09-24 09:36:00,2023-09-24 09:40:00,,2023-09-24 10:07:00,2023-09-24 10:03:00,2023-09-24 10:08:00,2023-09-24 10:08:00,,2023-09-24 11:00:00,2023-09-24 11:03:00,2023-09-24 11:01:00,2023-09-24 11:05:00,,2023-09-24 11:07:00,2023-09-24 11:11:00,2023-09-24 11:08:00,2023-09-24 11:13:00,,2023-09-24 11:23:00,2023-09-24 11:26:00,2023-09-24 11:24:00,2023-09-24 11:28:00,,2023-09-24 11:42:00,2023-09-24 11:45:00,2023-09-24 11:43:00,2023-09-24 11:47:00,,2023-09-24 12:00:00,2023-09-24 12:03:00,2023-09-24 12:02:00,2023-09-24 12:04:00,,2023-09-24 12:18:00,2023-09-24 12:20:00,,2.0,Not Delayed,0.0,Not Delayed,4.0,Not Delayed,2.0,Not Delayed
202309247633604,2023-09-24,VT,2023-09-24 10:19:00,2023-09-24 10:21:00,,,,2023-09-24 10:36:00,2023-09-24 10:40:00,,2023-09-24 11:07:00,2023-09-24 11:09:00,2023-09-24 11:09:00,2023-09-24 11:13:00,,,,,,,,,,,,2023-09-24 12:19:00,2023-09-24 12:23:00,2023-09-24 12:21:00,2023-09-24 12:25:00,,2023-09-24 12:39:00,2023-09-24 12:42:00,2023-09-24 12:43:00,2023-09-24 12:46:00,,2023-09-24 13:00:00,2023-09-24 13:01:00,2023-09-24 13:02:00,2023-09-24 13:03:00,,2023-09-24 13:18:00,2023-09-24 13:21:00,,2.0,Not Delayed,4.0,Not Delayed,3.0,Not Delayed,3.0,Not Delayed
202309247633607,2023-09-24,VT,2023-09-24 10:48:00,2023-09-24 10:51:00,,,,2023-09-24 11:05:00,2023-09-24 11:14:00,,2023-09-24 11:46:00,2023-09-24 11:44:00,2023-09-24 11:47:00,2023-09-24 11:50:00,,,,,,,,,,,,2023-09-24 13:07:00,2023-09-24 13:09:00,2023-09-24 13:08:00,2023-09-24 13:10:00,,2023-09-24 13:26:00,2023-09-24 13:28:00,2023-09-24 13:27:00,2023-09-24 13:31:00,,2023-09-24 13:44:00,2023-09-24 13:47:00,2023-09-24 13:46:00,2023-09-24 13:50:00,,2023-09-24 14:04:00,2023-09-24 14:06:00,,3.0,Not Delayed,3.0,Not Delayed,4.0,Not Delayed,2.0,Not Delayed
202309247633612,2023-09-24,VT,2023-09-24 12:09:00,2023-09-24 12:15:00,,,,2023-09-24 12:25:00,2023-09-24 12:34:00,,2023-09-24 12:46:00,2023-09-24 12:53:00,2023-09-24 12:48:00,2023-09-24 12:55:00,,,,,,,,,,,,2023-09-24 14:04:00,2023-09-24 14:05:00,2023-09-24 14:06:00,2023-09-24 14:06:00,,2023-09-24 14:23:00,2023-09-24 14:24:00,2023-09-24 14:26:00,2023-09-24 14:27:00,,2023-09-24 14:43:00,2023-09-24 14:43:00,2023-09-24 14:44:00,2023-09-24 14:45:00,,2023-09-24 15:04:00,2023-09-24 15:02:00,,6.0,Mild Delay,7.0,Mild Delay,1.0,Not Delayed,-2.0,Not Delayed
202309247633615,2023-09-24,VT,2023-09-24 13:10:00,2023-09-24 13:11:00,,,,2023-09-24 13:29:00,2023-09-24 13:29:00,,2023-09-24 13:50:00,2023-09-24 13:47:00,2023-09-24 13:51:00,2023-09-24 13:51:00,,,,,,,,,,,,2023-09-24 15:06:00,2023-09-24 15:06:00,2023-09-24 15:07:00,2023-09-24 15:07:00,,2023-09-24 15:25:00,2023-09-24 15:25:00,2023-09-24 15:27:00,2023-09-24 15:27:00,,2023-09-24 15:44:00,2023-09-24 15:42:00,2023-09-24 15:45:00,2023-09-24 15:44:00,,2023-09-24 16:04:00,2023-09-24 16:02:00,,1.0,Not Delayed,0.0,Not Delayed,0.0,Not Delayed,-2.0,Not Delayed
202309247633618,2023-09-24,VT,2023-09-24 14:08:00,2023-09-24 14:07:00,,,,2023-09-24 14:27:00,2023-09-24 14:27:00,,2023-09-24 14:48:00,2023-09-24 14:45:00,2023-09-24 14:49:00,2023-09-24 14:49:00,,,,,,,,,,,,2023-09-24 16:06:00,2023-09-24 16:05:00,2023-09-24 16:07:00,2023-09-24 16:06:00,,2023-09-24 16:25:00,2023-09-24 16:26:00,2023-09-24 16:27:00,2023-09-24 16:29:00,,2023-09-24 16:44:00,2023-09-24 16:44:00,2023-09-24 16:45:00,2023-09-24 16:47:00,,2023-09-24 17:04:00,2023-09-24 17:04:00,,-1.0,Not Delayed,0.0,Not Delayed,2.0,Not Delayed,0.0,Not Delayed
202309247633621,2023-09-24,VT,2023-09-24 15:04:00,2023-09-24 15:04:00,,,,2023-09-24 15:22:00,2023-09-24 15:23:00,,2023-09-24 15:43:00,2023-09-24 15:42:00,2023-09-24 15:45:00,2023-09-24 15:45:00,,,,,,,,,,,,2023-09-24 17:06:00,2023-09-24 17:06:00,2023-09-24 17:07:00,2023-09-24 17:08:00,,2023-09-24 17:25:00,2023-09-24 17:27:00,2023-09-24 17:27:00,2023-09-24 17:30:00,,2023-09-24 17:44:00,2023-09-24 17:45:00,2023-09-24 17:45:00,2023-09-24 17:47:00,,2023-09-24 18:04:00,2023-09-24 18:03:00,,0.0,Not Delayed,0.0,Not Delayed,3.0,Not Delayed,-1.0,Not Delayed
202309247633624,2023-09-24,VT,2023-09-24 16:10:00,2023-09-24 16:09:00,,,,2023-09-24 16:27:00,2023-09-24 16:28:00,,2023-09-24 16:48:00,2023-09-24 16:46:00,2023-09-24 16:49:00,2023-09-24 16:49:00,,,,,,,,,,,,2023-09-24 18:06:00,2023-09-24 18:05:00,2023-09-24 18:07:00,2023-09-24 18:07:00,,2023-09-24 18:25:00,2023-09-24 18:25:00,2023-09-24 18:27:00,2023-09-24 18:28:00,,2023-09-24 18:44:00,2023-09-24 18:44:00,2023-09-24 18:45:00,2023-09-24 18:47:00,,2023-09-24 19:04:00,2023-09-24 19:07:00,,-1.0,Not Delayed,0.0,Not Delayed,1.0,Not Delayed,3.0,Not Delayed
202309247633627,2023-09-24,VT,2023-09-24 17:08:00,2023-09-24 17:08:00,,,,2023-09-24 17:27:00,2023-09-24 17:35:00,,2023-09-24 17:48:00,2023-09-24 17:54:00,2023-09-24 17:49:00,2023-09-24 18:02:00,,,,,,,,,,,,2023-09-24 19:06:00,2023-09-24 19:15:00,2023-09-24 19:07:00,2023-09-24 19:17:00,705.0,2023-09-24 19:25:00,2023-09-24 19:35:00,2023-09-24 19:27:00,2023-09-24 19:39:00,705.0,2023-09-24 19:44:00,2023-09-24 20:02:00,2023-09-24 19:45:00,2023-09-24 20:05:00,705.0,2023-09-24 20:04:00,2023-09-24 20:23:00,705.0,0.0,Not Delayed,13.0,Mild Delay,12.0,Mild Delay,19.0,Moderate Delay
202309247633630,2023-09-24,VT,2023-09-24 18:10:00,2023-09-24 18:11:00,,,,2023-09-24 18:27:00,2023-09-24 18:29:00,,2023-09-24 18:48:00,2023-09-24 18:47:00,2023-09-24 18:49:00,2023-09-24 18:50:00,,,,,,,,,,,,2023-09-24 20:06:00,2023-09-24 20:09:00,2023-09-24 20:07:00,2023-09-24 20:11:00,,2023-09-24 20:25:00,2023-09-24 20:31:00,2023-09-24 20:27:00,2023-09-24 20:35:00,,2023-09-24 20:44:00,2023-09-24 20:51:00,2023-09-24 20:45:00,2023-09-24 20:54:00,,2023-09-24 21:04:00,2023-09-24 21:11:00,,1.0,Not Delayed,1.0,Not Delayed,8.0,Mild Delay,7.0,Mild Delay
202309247633634,2023-09-24,VT,2023-09-24 19:09:00,2023-09-24 19:09:00,,,,2023-09-24 19:27:00,2023-09-24 19:30:00,,2023-09-24 19:48:00,2023-09-24 19:49:00,2023-09-24 19:49:00,2023-09-24 19:52:00,,,,,,,,,,,,2023-09-24 21:06:00,2023-09-24 21:06:00,2023-09-24 21:07:00,2023-09-24 21:08:00,,2023-09-24 21:25:00,2023-09-24 21:36:00,2023-09-24 21:27:00,2023-09-24 21:38:00,,2023-09-24 21:44:00,2023-09-24 21:53:00,2023-09-24 21:45:00,2023-09-24 21:57:00,,2023-09-24 22:04:00,2023-09-24 22:12:00,,0.0,Not Delayed,3.0,Not Delayed,11.0,Mild Delay,8.0,Mild Delay
202309247633637,2023-09-24,VT,2023-09-24 20:08:00,2023-09-24 20:08:00,,,,2023-09-24 20:27:00,2023-09-24 20:27:00,,2023-09-24 20:57:00,2023-09-24 20:54:00,2023-09-24 20:58:00,2023-09-24 20:58:00,,2023-09-24 22:02:00,2023-09-24 22:03:00,2023-09-24 22:03:00,2023-09-24 22:06:00,,2023-09-24 22:09:00,2023-09-24 22:12:00,2023-09-24 22:10:00,2023-09-24 22:14:00,,2023-09-24 22:24:00,2023-09-24 22:27:00,2023-09-24 22:25:00,2023-09-24 22:29:00,,2023-09-24 22:43:00,2023-09-24 22:46:00,2023-09-24 22:45:00,2023-09-24 22:48:00,,2023-09-24 23:02:00,2023-09-24 23:04:00,2023-09-24 23:04:00,2023-09-24 23:07:00,,2023-09-24 23:28:00,2023-09-24 23:26:00,,0.0,Not Delayed,0.0,Not Delayed,3.0,Not Delayed,-2.0,Not Delayed
202309257633594,2023-09-25,VT,2023-09-25 06:36:00,2023-09-25 06:35:00,,,,2023-09-25 06:51:00,2023-09-25 06:51:00,,2023-09-25 07:11:00,2023-09-25 07:17:00,2023-09-25 07:12:00,2023-09-25 07:18:00,,,,,,,,,,,,2023-09-25 08:04:00,2023-09-25 08:03:00,2023-09-25 08:05:00,2023-09-25 08:04:00,,2023-09-25 08:24:00,2023-09-25 08:26:00,2023-09-25 08:26:00,2023-09-25 08:28:00,,2023-09-25 08:43:00,2023-09-25 08:42:00,2023-09-25 08:44:00,2023-09-25 08:45:00,,2023-09-25 09:04:00,2023-09-25 09:03:00,,-1.0,Not Delayed,6.0,Mild Delay,2.0,Not Delayed,-1.0,Not Delayed
202309257633596,2023-09-25,VT,2023-09-25 07:43:00,2023-09-25 07:42:00,,,,,,,2023-09-25 08:14:00,2023-09-25 08:13:00,2023-09-25 08:15:00,2023-09-25 08:15:00,,,,,,,,,,,,,,,,,2023-09-25 09:23:00,2023-09-25 09:24:00,2023-09-25 09:26:00,2023-09-25 09:27:00,,2023-09-25 09:43:00,2023-09-25 09:42:00,2023-09-25 09:44:00,2023-09-25 09:44:00,,2023-09-25 10:04:00,2023-09-25 10:00:00,,-1.0,Not Delayed,0.0,Not Delayed,1.0,Not Delayed,-4.0,Not Delayed
202309257633599,2023-09-25,VT,2023-09-25 08:43:00,2023-09-25 08:44:00,,,,,,,2023-09-25 09:14:00,2023-09-25 09:14:00,2023-09-25 09:15:00,2023-09-25 09:16:00,,,,,,,,,,,,,,,,,2023-09-25 10:24:00,2023-09-25 10:18:00,2023-09-25 10:26:00,2023-09-25 10:26:00,,2023-09-25 10:43:00,2023-09-25 10:43:00,2023-09-25 10:44:00,2023-09-25 10:45:00,,2023-09-25 11:04:00,2023-09-25 11:05:00,,1.0,Not Delayed,1.0,Not Delayed,0.0,Not Delayed,1.0,Not Delayed
202309257633602,2023-09-25,VT,2023-09-25 09:43:00,2023-09-25 09:43:00,,,,,,,2023-09-25 10:14:00,2023-09-25 10:13:00,2023-09-25 10:15:00,2023-09-25 10:15:00,,,,,,,,,,,,,,,,,2023-09-25 11:24:00,2023-09-25 11:26:00,2023-09-25 11:26:00,2023-09-25 11:29:00,,2023-09-25 11:43:00,2023-09-25 11:44:00,2023-09-25 11:44:00,2023-09-25 11:46:00,,2023-09-25 12:04:00,2023-09-25 12:02:00,,0.0,Not Delayed,0.0,Not Delayed,3.0,Not Delayed,-2.0,Not Delayed
202309257633605,2023-09-25,VT,2023-09-25 10:43:00,2023-09-25 10:42:00,,,,,,,2023-09-25 11:14:00,2023-09-25 11:12:00,2023-09-25 11:15:00,2023-09-25 11:15:00,,,,,,,,,,,,,,,,,2023-09-25 12:24:00,2023-09-25 12:22:00,2023-09-25 12:26:00,2023-09-25 12:26:00,,2023-09-25 12:43:00,2023-09-25 12:41:00,2023-09-25 12:44:00,2023-09-25 12:44:00,,2023-09-25 13:04:00,2023-09-25 13:00:00,,-1.0,Not Delayed,0.0,Not Delayed,0.0,Not Delayed,-4.0,Not Delayed
202309257633608,2023-09-25,VT,2023-09-25 11:43:00,2023-09-25 11:45:00,,,,,,,2023-09-25 12:14:00,2023-09-25 12:15:00,2023-09-25 12:15:00,2023-09-25 12:17:00,,,,,,,,,,,,,,,,,2023-09-25 13:24:00,2023-09-25 13:27:00,2023-09-25 13:26:00,2023-09-25 13:29:00,,2023-09-25 13:43:00,2023-09-25 13:45:00,2023-09-25 13:44:00,2023-09-25 13:47:00,,2023-09-25 14:04:00,2023-09-25 14:07:00,,2.0,Not Delayed,2.0,Not Delayed,3.0,Not Delayed,3.0,Not Delayed
202309257633610,2023-09-25,VT,2023-09-25 12:43:00,2023-09-25 12:42:00,,,,,,,2023-09-25 13:14:00,2023-09-25 13:12:00,2023-09-25 13:15:00,2023-09-25 13:15:00,,,,,,,,,,,,,,,,,2023-09-25 14:23:00,2023-09-25 14:28:00,2023-09-25 14:26:00,2023-09-25 14:30:00,,2023-09-25 14:43:00,2023-09-25 14:45:00,2023-09-25 14:44:00,2023-09-25 14:47:00,,2023-09-25 15:04:00,2023-09-25 15:06:00,,-1.0,Not Delayed,0.0,Not Delayed,4.0,Not Delayed,2.0,Not Delayed
202309257633613,2023-09-25,VT,2023-09-25 13:43:00,2023-09-25 13:43:00,,,,,,,2023-09-25 14:14:00,2023-09-25 14:13:00,2023-09-25 14:15:00,2023-09-25 14:16:00,,,,,,,,,,,,,,,,,2023-09-25 15:23:00,2023-09-25 15:23:00,2023-09-25 15:26:00,2023-09-25 15:26:00,,2023-09-25 15:43:00,2023-09-25 15:42:00,2023-09-25 15:44:00,2023-09-25 15:44:00,,2023-09-25 16:04:00,2023-09-25 16:02:00,,0.0,Not Delayed,1.0,Not Delayed,0.0,Not Delayed,-2.0,Not Delayed
202309257633616,2023-09-25,VT,2023-09-25 14:43:00,2023-09-25 14:44:00,,,,,,,2023-09-25 15:14:00,2023-09-25 15:14:00,2023-09-25 15:15:00,2023-09-25 15:16:00,,,,,,,,,,,,,,,,,2023-09-25 16:23:00,2023-09-25 16:34:00,2023-09-25 16:26:00,2023-09-25 16:35:00,,2023-09-25 16:43:00,2023-09-25 16:50:00,2023-09-25 16:44:00,2023-09-25 16:52:00,,2023-09-25 17:04:00,2023-09-25 17:08:00,,1.0,Not Delayed,1.0,Not Delayed,9.0,Mild Delay,4.0,Not Delayed
202309257633619,2023-09-25,VT,2023-09-25 15:43:00,2023-09-25 15:43:00,,,,,,,2023-09-25 16:14:00,2023-09-25 16:14:00,2023-09-25 16:15:00,2023-09-25 16:17:00,,,,,,,,,,,,,,,,,2023-09-25 17:24:00,2023-09-25 17:34:00,2023-09-25 17:26:00,2023-09-25 17:40:00,,2023-09-25 17:43:00,2023-09-25 17:56:00,2023-09-25 17:44:00,2023-09-25 17:59:00,,2023-09-25 18:04:00,2023-09-25 18:15:00,,0.0,Not Delayed,2.0,Not Delayed,14.0,Mild Delay,11.0,Mild Delay
202309257633622,2023-09-25,VT,2023-09-25 16:43:00,2023-09-25 16:43:00,,,,,,,2023-09-25 17:14:00,2023-09-25 17:15:00,2023-09-25 17:15:00,2023-09-25 17:17:00,,,,,,,,,,,,,,,,,2023-09-25 18:23:00,2023-09-25 18:27:00,2023-09-25 18:26:00,2023-09-25 18:29:00,,2023-09-25 18:43:00,2023-09-25 18:44:00,2023-09-25 18:44:00,2023-09-25 18:47:00,,2023-09-25 19:04:00,2023-09-25 19:09:00,,0.0,Not Delayed,2.0,Not Delayed,3.0,Not Delayed,5.0,Mild Delay
202309257633625,2023-09-25,VT,2023-09-25 17:43:00,2023-09-25 17:42:00,,,,,,,,,2023-09-25 18:15:00,2023-09-25 18:15:00,,,,,,,,,,,,,,,,,2023-09-25 19:23:00,2023-09-25 19:19:00,2023-09-25 19:26:00,2023-09-25 19:26:00,,2023-09-25 19:43:00,2023-09-25 19:42:00,2023-09-25 19:44:00,2023-09-25 19:44:00,,2023-09-25 20:04:00,2023-09-25 20:02:00,,-1.0,Not Delayed,0.0,Not Delayed,0.0,Not Delayed,-2.0,Not Delayed
202309257633628,2023-09-25,VT,2023-09-25 18:43:00,2023-09-25 18:42:00,,,,,,,,,2023-09-25 19:15:00,2023-09-25 19:15:00,,,,,,,,,,,,,,,,,2023-09-25 20:23:00,2023-09-25 20:23:00,2023-09-25 20:26:00,2023-09-25 20:26:00,,2023-09-25 20:43:00,2023-09-25 20:42:00,2023-09-25 20:44:00,2023-09-25 20:45:00,,2023-09-25 21:05:00,2023-09-25 21:10:00,,-1.0,Not Delayed,0.0,Not Delayed,0.0,Not Delayed,5.0,Mild Delay
202309257633632,2023-09-25,VT,2023-09-25 19:43:00,2023-09-25 19:45:00,,,,,,,2023-09-25 20:14:00,2023-09-25 20:15:00,2023-09-25 20:15:00,2023-09-25 20:18:00,,,,,,,,,,,,,,,,,2023-09-25 21:24:00,2023-09-25 21:23:00,2023-09-25 21:26:00,2023-09-25 21:26:00,,2023-09-25 21:43:00,2023-09-25 21:43:00,2023-09-25 21:44:00,2023-09-25 21:45:00,,2023-09-25 22:04:00,2023-09-25 22:02:00,,2.0,Not Delayed,3.0,Not Delayed,0.0,Not Delayed,-2.0,Not Delayed
202309257633636,2023-09-25,VT,2023-09-25 20:43:00,2023-09-25 20:42:00,908.0,,,,,,2023-09-25 21:14:00,2023-09-25 21:13:00,2023-09-25 21:15:00,2023-09-25 21:15:00,908.0,2023-09-25 21:53:00,2023-09-25 21:50:00,2023-09-25 21:53:00,2023-09-25 21:52:00,908.0,2023-09-25 21:54:00,2023-09-25 21:57:00,2023-09-25 21:54:00,2023-09-25 21:59:00,908.0,,,,,,2023-09-25 22:24:00,2023-09-25 22:36:00,2023-09-25 22:26:00,2023-09-25 22:39:00,908.0,2023-09-25 22:43:00,2023-09-25 22:54:00,2023-09-25 22:44:00,2023-09-25 22:59:00,908.0,2023-09-25 23:04:00,2023-09-25 23:15:00,908.0,-1.0,Not Delayed,0.0,Not Delayed,13.0,Mild Delay,11.0,Mild Delay
202309267633594,2023-09-26,VT,2023-09-26 06:36:00,2023-09-26 06:36:00,,,,2023-09-26 06:51:00,2023-09-26 06:51:00,,2023-09-26 07:11:00,2023-09-26 07:10:00,2023-09-26 07:12:00,2023-09-26 07:12:00,,,,,,,,,,,,2023-09-26 08:04:00,2023-09-26 08:01:00,2023-09-26 08:05:00,2023-09-26 08:04:00,,2023-09-26 08:24:00,2023-09-26 08:24:00,2023-09-26 08:26:00,2023-09-26 08:27:00,,2023-09-26 08:43:00,2023-09-26 08:42:00,2023-09-26 08:44:00,2023-09-26 08:44:00,,2023-09-26 09:04:00,2023-09-26 09:00:00,,0.0,Not Delayed,0.0,Not Delayed,1.0,Not Delayed,-4.0,Not Delayed
202309267633596,2023-09-26,VT,2023-09-26 07:43:00,2023-09-26 07:42:00,,,,,,,2023-09-26 08:14:00,2023-09-26 08:12:00,2023-09-26 08:15:00,2023-09-26 08:15:00,,,,,,,,,,,,,,,,,2023-09-26 09:23:00,2023-09-26 09:26:00,2023-09-26 09:26:00,2023-09-26 09:28:00,,2023-09-26 09:43:00,2023-09-26 09:43:00,2023-09-26 09:44:00,2023-09-26 09:45:00,,2023-09-26 10:04:00,2023-09-26 10:02:00,,-1.0,Not Delayed,0.0,Not Delayed,2.0,Not Delayed,-2.0,Not Delayed
202309267633599,2023-09-26,VT,2023-09-26 08:43:00,2023-09-26 08:43:00,,,,,,,2023-09-26 09:14:00,2023-09-26 09:13:00,2023-09-26 09:15:00,2023-09-26 09:15:00,,,,,,,,,,,,,,,,,2023-09-26 10:24:00,2023-09-26 10:23:00,2023-09-26 10:26:00,2023-09-26 10:26:00,,2023-09-26 10:43:00,2023-09-26 10:41:00,2023-09-26 10:44:00,2023-09-26 10:44:00,,2023-09-26 11:04:00,2023-09-26 11:04:00,,0.0,Not Delayed,0.0,Not Delayed,0.0,Not Delayed,0.0,Not Delayed
202309267633602,2023-09-26,VT,2023-09-26 09:43:00,2023-09-26 09:42:00,,,,,,,2023-09-26 10:14:00,2023-09-26 10:13:00,2023-09-26 10:15:00,2023-09-26 10:15:00,,,,,,,,,,,,,,,,,2023-09-26 11:24:00,2023-09-26 11:24:00,2023-09-26 11:26:00,2023-09-26 11:27:00,,2023-09-26 11:43:00,2023-09-26 11:42:00,2023-09-26 11:44:00,2023-09-26 11:44:00,,2023-09-26 12:04:00,2023-09-26 12:00:00,,-1.0,Not Delayed,0.0,Not Delayed,1.0,Not Delayed,-4.0,Not Delayed
202309267633605,2023-09-26,VT,2023-09-26 10:43:00,2023-09-26 10:43:00,,,,,,,2023-09-26 11:14:00,2023-09-26 11:13:00,2023-09-26 11:15:00,2023-09-26 11:15:00,,,,,,,,,,,,,,,,,2023-09-26 12:24:00,2023-09-26 12:21:00,2023-09-26 12:26:00,2023-09-26 12:26:00,,2023-09-26 12:43:00,2023-09-26 12:41:00,2023-09-26 12:44:00,2023-09-26 12:44:00,,2023-09-26 13:04:00,2023-09-26 13:00:00,,0.0,Not Delayed,0.0,Not Delayed,0.0,Not Delayed,-4.0,Not Delayed
202309267633608,2023-09-26,VT,2023-09-26 11:43:00,2023-09-26 11:43:00,,,,,,,2023-09-26 12:14:00,2023-09-26 12:13:00,2023-09-26 12:15:00,2023-09-26 12:16:00,,,,,,,,,,,,,,,,,2023-09-26 13:24:00,2023-09-26 13:23:00,2023-09-26 13:26:00,2023-09-26 13:26:00,,2023-09-26 13:43:00,2023-09-26 13:43:00,2023-09-26 13:44:00,2023-09-26 13:47:00,,2023-09-26 14:04:00,2023-09-26 14:03:00,,0.0,Not Delayed,1.0,Not Delayed,0.0,Not Delayed,-1.0,Not Delayed
202309267633610,2023-09-26,VT,2023-09-26 12:43:00,2023-09-26 12:42:00,,,,,,,2023-09-26 13:14:00,2023-09-26 13:12:00,2023-09-26 13:15:00,2023-09-26 13:15:00,,,,,,,,,,,,,,,,,2023-09-26 14:23:00,2023-09-26 14:33:00,2023-09-26 14:26:00,2023-09-26 14:35:00,,2023-09-26 14:43:00,2023-09-26 14:50:00,2023-09-26 14:44:00,2023-09-26 14:52:00,,2023-09-26 15:04:00,2023-09-26 15:08:00,,-1.0,Not Delayed,0.0,Not Delayed,9.0,Mild Delay,4.0,Not Delayed
202309267633613,2023-09-26,VT,2023-09-26 13:43:00,2023-09-26 13:43:00,,,,,,,2023-09-26 14:14:00,2023-09-26 14:13:00,2023-09-26 14:15:00,2023-09-26 14:15:00,,,,,,,,,,,,,,,,,2023-09-26 15:23:00,2023-09-26 15:24:00,2023-09-26 15:26:00,2023-09-26 15:26:00,,2023-09-26 15:43:00,2023-09-26 15:41:00,2023-09-26 15:44:00,2023-09-26 15:44:00,,2023-09-26 16:04:00,2023-09-26 16:00:00,,0.0,Not Delayed,0.0,Not Delayed,0.0,Not Delayed,-4.0,Not Delayed
202309267633616,2023-09-26,VT,2023-09-26 14:43:00,2023-09-26 14:43:00,,,,,,,2023-09-26 15:14:00,2023-09-26 15:12:00,2023-09-26 15:15:00,2023-09-26 15:15:00,,,,,,,,,,,,,,,,,2023-09-26 16:23:00,2023-09-26 16:17:00,2023-09-26 16:26:00,2023-09-26 16:27:00,,2023-09-26 16:43:00,2023-09-26 16:44:00,2023-09-26 16:44:00,2023-09-26 16:47:00,,2023-09-26 17:04:00,2023-09-26 17:04:00,,0.0,Not Delayed,0.0,Not Delayed,1.0,Not Delayed,0.0,Not Delayed
202309267633619,2023-09-26,VT,2023-09-26 15:43:00,2023-09-26 15:43:00,,,,,,,2023-09-26 16:14:00,2023-09-26 16:13:00,2023-09-26 16:15:00,2023-09-26 16:16:00,,,,,,,,,,,,,,,,,2023-09-26 17:24:00,2023-09-26 17:25:00,2023-09-26 17:26:00,2023-09-26 17:28:00,,2023-09-26 17:43:00,2023-09-26 17:44:00,2023-09-26 17:44:00,2023-09-26 17:47:00,,2023-09-26 18:04:00,2023-09-26 18:03:00,,0.0,Not Delayed,1.0,Not Delayed,2.0,Not Delayed,-1.0,Not Delayed
202309267633622,2023-09-26,VT,2023-09-26 16:43:00,2023-09-26 16:44:00,,,,,,,2023-09-26 17:14:00,2023-09-26 17:14:00,2023-09-26 17:15:00,2023-09-26 17:17:00,,,,,,,,,,,,,,,,,2023-09-26 18:23:00,2023-09-26 18:22:00,2023-09-26 18:26:00,2023-09-26 18:26:00,,2023-09-26 18:43:00,2023-09-26 18:41:00,2023-09-26 18:44:00,2023-09-26 18:44:00,,2023-09-26 19:04:00,2023-09-26 19:09:00,,1.0,Not Delayed,2.0,Not Delayed,0.0,Not Delayed,5.0,Mild Delay
202309267633625,2023-09-26,VT,2023-09-26 17:43:00,2023-09-26 17:43:00,,,,,,,,,2023-09-26 18:15:00,2023-09-26 18:19:00,,,,,,,,,,,,,,,,,2023-09-26 19:23:00,2023-09-26 19:29:00,2023-09-26 19:26:00,2023-09-26 19:31:00,,2023-09-26 19:43:00,2023-09-26 19:46:00,2023-09-26 19:44:00,2023-09-26 19:48:00,,2023-09-26 20:04:00,2023-09-26 20:10:00,,0.0,Not Delayed,4.0,Not Delayed,5.0,Mild Delay,6.0,Mild Delay
202309267633628,2023-09-26,VT,2023-09-26 18:43:00,2023-09-26 18:43:00,,,,,,,,,2023-09-26 19:15:00,2023-09-26 19:16:00,,,,,,,,,,,,,,,,,2023-09-26 20:23:00,2023-09-26 20:24:00,2023-09-26 20:26:00,2023-09-26 20:27:00,,2023-09-26 20:43:00,2023-09-26 20:45:00,2023-09-26 20:44:00,2023-09-26 20:47:00,,2023-09-26 21:05:00,2023-09-26 21:07:00,,0.0,Not Delayed,1.0,Not Delayed,1.0,Not Delayed,2.0,Not Delayed
202309267633632,2023-09-26,VT,2023-09-26 19:43:00,2023-09-26 19:42:00,,,,,,,2023-09-26 20:14:00,2023-09-26 20:13:00,2023-09-26 20:15:00,2023-09-26 20:16:00,,,,,,,,,,,,,,,,,2023-09-26 21:24:00,2023-09-26 21:23:00,2023-09-26 21:26:00,2023-09-26 21:26:00,,2023-09-26 21:43:00,2023-09-26 21:43:00,2023-09-26 21:44:00,2023-09-26 21:45:00,,2023-09-26 22:04:00,2023-09-26 22:07:00,,-1.0,Not Delayed,1.0,Not Delayed,0.0,Not Delayed,3.0,Not Delayed
