RID,Date,TOC,EUS Scheduled Departure Time,EUS Actual Departure Time,EUS LC Reason,WFJ Scheduled Departure Time,WFJ Actual Departure Time,WFJ LC Reason,MKC Scheduled Departure Time,MKC Actual Departure Time,MKC LC Reason,RUG Scheduled Departure Time,RUG Actual Departure Time,RUG LC Reason,NUN Scheduled Departure Time,NUN Actual Departure Time,NUN LC Reason,TAM Scheduled Departure Time,TAM Actual Departure Time,TAM LC Reason,LTV Scheduled Departure Time,LTV Actual Departure Time,LTV LC Reason,STA Scheduled Departure Time,STA Actual Departure Time,STA LC Reason,CRE Scheduled Departure Time,CRE Actual Departure Time,CRE LC Reason,RUN Scheduled Departure Time,RUN Actual Departure Time,RUN LC Reason,LIV Scheduled Arrival Time,LIV Actual Arrival Time,LIV LC Reason
201901000000000.0,2019-01-11,VT,2019-01-11 18:07:00,2019-01-11 18:07:00,,,,,,,,,,,,,,,,,,,,2019-01-11 19:24:00,2019-01-11 19:27:00,,2019-01-11 19:43:00,2019-01-11 19:46:00,,2019-01-11 20:00:00,2019-01-11 20:03:00,,2019-01-11 20:20:00,2019-01-11 20:19:00,
201901000000000.0,2019-01-11,VT,2019-01-11 18:33:00,2019-01-11 18:34:00,,,,,,,,2019-01-11 19:23:00,2019-01-11 19:32:00,,,,,,,,,,,2019-01-11 19:54:00,2019-01-11 20:04:00,,2019-01-11 20:16:00,2019-01-11 20:24:00,,2019-01-11 20:33:00,2019-01-11 20:41:00,,2019-01-11 20:53:00,2019-01-11 20:57:00,
201901000000000.0,2019-01-11,VT,2019-01-11 19:07:00,2019-01-11 19:07:00,,,,,,,,,,,,,,,,,,,,,,,,,,2019-01-11 20:50:00,2019-01-11 21:03:00,,2019-01-11 21:08:00,2019-01-11 21:18:00,
201901000000000.0,2019-01-11,VT,2019-01-11 20:07:00,2019-01-11 20:08:00,,,,,,,,,,,2019-01-11 21:03:00,2019-01-11 21:04:00,,,,,,,,2019-01-11 21:27:00,2019-01-11 21:27:00,,2019-01-11 21:48:00,2019-01-11 21:48:00,,2019-01-11 22:05:00,2019-01-11 22:05:00,,2019-01-11 22:22:00,2019-01-11 22:22:00,
201901000000000.0,2019-01-11,VT,2019-01-11 21:07:00,2019-01-11 21:06:00,,,,,2019-01-11 21:39:00,2019-01-11 21:40:00,,,,,2019-01-11 22:08:00,2019-01-11 22:08:00,,,,,,,,,,,2019-01-11 22:53:00,2019-01-11 22:53:00,,2019-01-11 23:11:00,2019-01-11 23:10:00,,2019-01-11 23:34:00,2019-01-11 23:26:00,
201901000000000.0,2019-01-12,VT,2019-01-12 07:07:00,2019-01-12 07:07:00,,,,,,,,,,,,,,,,,,,,2019-01-12 08:24:00,2019-01-12 08:23:00,,2019-01-12 08:43:00,2019-01-12 08:43:00,,2019-01-12 09:00:00,2019-01-12 09:01:00,,2019-01-12 09:20:00,2019-01-12 09:16:00,
201901000000000.0,2019-01-12,VT,2019-01-12 08:07:00,2019-01-12 08:07:00,,,,,,,,,,,,,,,,,,,,2019-01-12 09:24:00,2019-01-12 09:23:00,,2019-01-12 09:43:00,2019-01-12 09:43:00,,2019-01-12 10:00:00,2019-01-12 10:01:00,,2019-01-12 10:19:00,2019-01-12 10:16:00,
201901000000000.0,2019-01-12,VT,2019-01-12 09:07:00,2019-01-12 09:06:00,,,,,,,,,,,,,,,,,,,,2019-01-12 10:26:00,2019-01-12 10:25:00,,2019-01-12 10:46:00,2019-01-12 10:45:00,,2019-01-12 11:03:00,2019-01-12 11:03:00,,2019-01-12 11:20:00,2019-01-12 11:18:00,
201901000000000.0,2019-01-12,VT,2019-01-12 10:07:00,2019-01-12 10:07:00,,,,,,,,,,,,,,,,,,,,2019-01-12 11:24:00,2019-01-12 11:23:00,,2019-01-12 11:43:00,2019-01-12 11:43:00,,2019-01-12 12:00:00,2019-01-12 12:00:00,,2019-01-12 12:19:00,2019-01-12 12:15:00,
201901000000000.0,2019-01-12,VT,2019-01-12 11:07:00,2019-01-12 11:06:00,,,,,,,,,,,,,,,,,,,,2019-01-12 12:25:00,2019-01-12 12:24:00,,2019-01-12 12:44:00,2019-01-12 12:43:00,,2019-01-12 13:01:00,2019-01-12 13:01:00,,2019-01-12 13:19:00,2019-01-12 13:17:00,
201901000000000.0,2019-01-12,VT,2019-01-12 12:07:00,2019-01-12 12:06:00,,,,,,,,,,,,,,,,,,,,2019-01-12 13:24:00,2019-01-12 13:23:00,,2019-01-12 13:43:00,2019-01-12 13:43:00,,2019-01-12 14:00:00,2019-01-12 14:00:00,,2019-01-12 14:20:00,2019-01-12 14:15:00,
201901000000000.0,2019-01-12,VT,2019-01-12 13:07:00,2019-01-12 13:06:00,,,,,,,,,,,,,,,,,,,,2019-01-12 14:24:00,2019-01-12 14:24:00,,2019-01-12 14:43:00,2019-01-12 14:44:00,,2019-01-12 15:00:00,2019-01-12 15:02:00,,2019-01-12 15:19:00,2019-01-12 15:17:00,
201901000000000.0,2019-01-12,VT,2019-01-12 14:07:00,2019-01-12 14:07:00,,,,,,,,,,,,,,,,,,,,2019-01-12 15:24:00,2019-01-12 15:23:00,,2019-01-12 15:43:00,2019-01-12 15:43:00,,2019-01-12 16:00:00,2019-01-12 16:00:00,,2019-01-12 16:20:00,2019-01-12 16:15:00,
201901000000000.0,2019-01-12,VT,2019-01-12 15:07:00,2019-01-12 15:06:00,,,,,,,,,,,,,,,,,,,,2019-01-12 16:24:00,2019-01-12 16:23:00,,2019-01-12 16:43:00,2019-01-12 16:43:00,,2019-01-12 17:00:00,2019-01-12 17:01:00,,2019-01-12 17:20:00,2019-01-12 17:17:00,
201901000000000.0,2019-01-12,VT,2019-01-12 16:07:00,2019-01-12 16:06:00,,,,,,,,,,,,,,,,,,,,2019-01-12 17:24:00,2019-01-12 17:24:00,,2019-01-12 17:43:00,2019-01-12 17:43:00,,2019-01-12 18:00:00,2019-01-12 18:00:00,,2019-01-12 18:19:00,2019-01-12 18:16:00,
201901000000000.0,2019-01-12,VT,2019-01-12 16:33:00,2019-01-12 16:32:00,,,,,,,,,,,,,,2019-01-12 17:38:00,2019-01-12 17:38:00,,2019-01-12 17:45:00,2019-01-12 17:45:00,,2019-01-12 17:59:00,2019-01-12 17:59:00,,,,,2019-01-12 18:32:00,2019-01-12 18:38:00,,2019-01-12 18:52:00,2019-01-12 18:54:00,
201901000000000.0,2019-01-12,VT,2019-01-12 17:07:00,2019-01-12 17:06:00,,,,,,,,,,,2019-01-12 18:03:00,2019-01-12 18:03:00,,,,,,,,2019-01-12 18:27:00,2019-01-12 18:27:00,,2019-01-12 18:47:00,2019-01-12 18:47:00,,2019-01-12 19:04:00,2019-01-12 19:07:00,,2019-01-12 19:22:00,2019-01-12 19:25:00,
201901000000000.0,2019-01-12,VT,2019-01-12 18:07:00,2019-01-12 18:08:00,,,,,,,,,,,,,,,,,,,,2019-01-12 19:24:00,2019-01-12 19:25:00,,2019-01-12 19:43:00,2019-01-12 19:44:00,,2019-01-12 20:00:00,2019-01-12 20:02:00,,2019-01-12 20:18:00,2019-01-12 20:18:00,
201901000000000.0,2019-01-12,VT,2019-01-12 18:33:00,2019-01-12 18:33:00,,,,,,,,,,,,,,2019-01-12 19:38:00,2019-01-12 19:38:00,,2019-01-12 19:45:00,2019-01-12 19:46:00,,2019-01-12 19:59:00,2019-01-12 20:00:00,,,,,2019-01-12 20:32:00,2019-01-12 20:31:00,,2019-01-12 20:51:00,2019-01-12 20:47:00,
201901000000000.0,2019-01-12,VT,2019-01-12 19:07:00,2019-01-12 19:07:00,,,,,,,,,,,2019-01-12 20:03:00,2019-01-12 20:03:00,,,,,,,,2019-01-12 20:27:00,2019-01-12 20:27:00,,2019-01-12 20:47:00,2019-01-12 20:47:00,,2019-01-12 21:05:00,2019-01-12 21:04:00,,2019-01-12 21:27:00,2019-01-12 21:20:00,
201901000000000.0,2019-01-12,VT,2019-01-12 20:11:00,2019-01-12 20:11:00,,,,,,,,2019-01-12 21:15:00,2019-01-12 21:26:00,,,,,,,,,,,2019-01-12 21:46:00,2019-01-12 21:59:00,,2019-01-12 22:06:00,2019-01-12 22:19:00,,2019-01-12 22:24:00,2019-01-12 22:39:00,,2019-01-12 22:42:00,2019-01-12 22:54:00,
201901000000000.0,2019-01-13,VT,2019-01-13 08:15:00,2019-01-13 08:15:00,,,,,,,,,,,2019-01-13 09:44:00,2019-01-13 09:51:00,,,,,,,,2019-01-13 10:08:00,2019-01-13 10:14:00,,2019-01-13 10:30:00,2019-01-13 10:33:00,,2019-01-13 10:48:00,2019-01-13 10:50:00,,2019-01-13 11:06:00,2019-01-13 11:13:00,
201901000000000.0,2019-01-13,VT,2019-01-13 09:14:00,2019-01-13 09:13:00,,,,,,,,,,,2019-01-13 10:45:00,2019-01-13 10:51:00,,,,,2019-01-13 11:02:00,2019-01-13 11:08:00,,2019-01-13 11:15:00,2019-01-13 11:21:00,,2019-01-13 11:36:00,2019-01-13 11:40:00,,2019-01-13 11:53:00,2019-01-13 11:59:00,,2019-01-13 12:11:00,2019-01-13 12:16:00,
201901000000000.0,2019-01-13,VT,2019-01-13 10:14:00,2019-01-13 10:13:00,,,,,,,,,,,2019-01-13 11:47:00,2019-01-13 11:49:00,,,,,,,,2019-01-13 12:14:00,2019-01-13 12:13:00,,2019-01-13 12:34:00,2019-01-13 12:34:00,,2019-01-13 12:51:00,2019-01-13 12:51:00,,2019-01-13 13:08:00,2019-01-13 13:06:00,
201901000000000.0,2019-01-13,VT,2019-01-13 11:14:00,2019-01-13 11:14:00,,,,,2019-01-13 12:04:00,2019-01-13 12:04:00,,,,,,,,,,,,,,2019-01-13 12:53:00,2019-01-13 12:53:00,,2019-01-13 13:15:00,2019-01-13 13:16:00,,2019-01-13 13:32:00,2019-01-13 13:34:00,,2019-01-13 13:54:00,2019-01-13 13:55:00,
201901000000000.0,2019-01-13,VT,2019-01-13 12:05:00,2019-01-13 12:05:00,,,,,,,,,,,,,,,,,,,,2019-01-13 13:25:00,2019-01-13 13:24:00,,2019-01-13 13:45:00,2019-01-13 13:46:00,,2019-01-13 14:02:00,2019-01-13 14:03:00,,2019-01-13 14:20:00,2019-01-13 14:19:00,
201901000000000.0,2019-01-13,VT,2019-01-13 13:05:00,2019-01-13 13:05:00,,,,,,,,,,,,,,,,,,,,2019-01-13 14:25:00,2019-01-13 14:30:00,,2019-01-13 14:45:00,2019-01-13 14:48:00,,2019-01-13 15:02:00,2019-01-13 15:05:00,,2019-01-13 15:20:00,2019-01-13 15:21:00,
201901000000000.0,2019-01-13,VT,2019-01-13 14:05:00,2019-01-13 14:05:00,,,,,,,,,,,,,,,,,,,,2019-01-13 15:25:00,2019-01-13 15:28:00,,2019-01-13 15:45:00,2019-01-13 15:52:00,,2019-01-13 16:02:00,2019-01-13 16:09:00,,2019-01-13 16:23:00,2019-01-13 16:25:00,
201901000000000.0,2019-01-13,VT,2019-01-13 15:05:00,2019-01-13 15:04:00,,,,,,,,,,,,,,,,,,,,2019-01-13 16:25:00,2019-01-13 16:24:00,,2019-01-13 16:45:00,2019-01-13 16:45:00,,2019-01-13 17:02:00,2019-01-13 17:02:00,,2019-01-13 17:21:00,2019-01-13 17:19:00,
201901000000000.0,2019-01-13,VT,2019-01-13 16:05:00,2019-01-13 16:05:00,,,,,,,,,,,,,,,,,,,,2019-01-13 17:26:00,2019-01-13 17:26:00,,2019-01-13 17:46:00,2019-01-13 17:47:00,,2019-01-13 18:02:00,2019-01-13 18:06:00,,2019-01-13 18:21:00,2019-01-13 18:22:00,
201901000000000.0,2019-01-13,VT,2019-01-13 17:05:00,2019-01-13 17:05:00,,,,,,,,,,,2019-01-13 18:04:00,2019-01-13 18:04:00,,,,,,,,,,,2019-01-13 18:46:00,2019-01-13 18:46:00,,2019-01-13 19:02:00,2019-01-13 19:03:00,,2019-01-13 19:21:00,2019-01-13 19:20:00,
201901000000000.0,2019-01-13,VT,2019-01-13 18:05:00,2019-01-13 18:05:00,,,,,,,,,,,,,,,,,,,,2019-01-13 19:25:00,2019-01-13 19:24:00,,2019-01-13 19:45:00,2019-01-13 19:45:00,,2019-01-13 20:02:00,2019-01-13 20:02:00,,2019-01-13 20:20:00,2019-01-13 20:18:00,
201901000000000.0,2019-01-13,VT,2019-01-13 19:05:00,2019-01-13 19:06:00,,,,,,,,,,,2019-01-13 20:04:00,2019-01-13 20:04:00,,,,,,,,2019-01-13 20:29:00,2019-01-13 20:29:00,,2019-01-13 20:49:00,2019-01-13 20:54:00,,2019-01-13 21:06:00,2019-01-13 21:12:00,,2019-01-13 21:23:00,2019-01-13 21:28:00,
201901000000000.0,2019-01-13,VT,2019-01-13 20:05:00,2019-01-13 20:04:00,,,,,,,,,,,2019-01-13 21:04:00,2019-01-13 21:04:00,,,,,,,,,,,2019-01-13 21:46:00,2019-01-13 21:47:00,,2019-01-13 22:03:00,2019-01-13 22:04:00,,2019-01-13 22:20:00,2019-01-13 22:21:00,
201901000000000.0,2019-01-13,VT,2019-01-13 20:08:00,2019-01-13 20:08:00,,,,,2019-01-13 20:41:00,2019-01-13 20:41:00,,,,,,,,,,,,,,2019-01-13 21:33:00,2019-01-13 21:33:00,,2019-01-13 21:55:00,2019-01-13 21:55:00,,2019-01-13 22:12:00,2019-01-13 22:12:00,,2019-01-13 22:29:00,2019-01-13 22:27:00,
201901000000000.0,2019-01-13,VT,2019-01-13 21:21:00,2019-01-13 21:20:00,,,,,,,,,,,2019-01-13 22:57:00,2019-01-13 22:57:00,,,,,,,,2019-01-13 23:23:00,2019-01-13 23:22:00,,2019-01-13 23:46:00,2019-01-13 23:45:00,,2019-01-13 00:04:00,2019-01-13 00:04:00,,2019-01-13 00:28:00,2019-01-13 00:19:00,
201901000000000.0,2019-01-14,VT,2019-01-14 07:07:00,2019-01-14 07:06:00,841.0,,,,,,,,,,,,,,,,,,,2019-01-14 08:24:00,2019-01-14 08:27:00,841.0,2019-01-14 08:43:00,2019-01-14 08:45:00,841.0,2019-01-14 09:00:00,2019-01-14 09:02:00,841.0,2019-01-14 09:20:00,2019-01-14 09:19:00,841.0
201901000000000.0,2019-01-14,VT,2019-01-14 08:07:00,2019-01-14 08:07:00,,,,,2019-01-14 08:38:00,2019-01-14 08:38:00,,,,,,,,,,,,,,2019-01-14 09:27:00,2019-01-14 09:26:00,,,,,2019-01-14 10:02:00,2019-01-14 10:01:00,,2019-01-14 10:19:00,2019-01-14 10:20:00,
201901000000000.0,2019-01-14,VT,2019-01-14 09:07:00,2019-01-14 09:06:00,,,,,,,,,,,,,,,,,,,,2019-01-14 10:24:00,2019-01-14 10:25:00,,2019-01-14 10:43:00,2019-01-14 10:43:00,,2019-01-14 11:00:00,2019-01-14 11:01:00,,2019-01-14 11:19:00,2019-01-14 11:17:00,
201901000000000.0,2019-01-14,VT,2019-01-14 10:07:00,2019-01-14 10:06:00,,,,,,,,,,,,,,,,,,,,2019-01-14 11:24:00,2019-01-14 11:26:00,,2019-01-14 11:43:00,2019-01-14 11:46:00,,2019-01-14 12:00:00,2019-01-14 12:03:00,,2019-01-14 12:19:00,2019-01-14 12:20:00,
201901000000000.0,2019-01-14,VT,2019-01-14 11:07:00,2019-01-14 11:06:00,841.0,,,,,,,,,,,,,,,,,,,2019-01-14 12:24:00,2019-01-14 12:23:00,841.0,2019-01-14 12:43:00,2019-01-14 12:43:00,841.0,2019-01-14 13:00:00,2019-01-14 13:01:00,841.0,2019-01-14 13:19:00,2019-01-14 13:19:00,841.0
201901000000000.0,2019-01-14,VT,2019-01-14 12:07:00,2019-01-14 12:07:00,,,,,,,,,,,,,,,,,,,,2019-01-14 13:24:00,2019-01-14 13:23:00,,2019-01-14 13:43:00,2019-01-14 13:43:00,,2019-01-14 14:00:00,2019-01-14 13:59:00,,2019-01-14 14:19:00,2019-01-14 14:18:00,
201901000000000.0,2019-01-14,VT,2019-01-14 13:07:00,2019-01-14 13:06:00,727.0,,,,,,,,,,,,,,,,,,,2019-01-14 14:24:00,2019-01-14 14:23:00,727.0,2019-01-14 14:43:00,2019-01-14 14:43:00,727.0,2019-01-14 14:59:00,2019-01-14 15:11:00,727.0,2019-01-14 15:19:00,2019-01-14 15:30:00,727.0
201901000000000.0,2019-01-14,VT,2019-01-14 14:07:00,2019-01-14 14:06:00,811.0,,,,,,,,,,,,,,,,,,,2019-01-14 15:24:00,2019-01-14 15:23:00,811.0,2019-01-14 15:43:00,2019-01-14 15:43:00,811.0,2019-01-14 16:00:00,2019-01-14 15:59:00,811.0,2019-01-14 16:20:00,2019-01-14 16:16:00,811.0
201901000000000.0,2019-01-14,VT,2019-01-14 15:07:00,2019-01-14 15:07:00,811.0,,,,,,,,,,,,,,,,,,,2019-01-14 16:24:00,2019-01-14 16:23:00,811.0,2019-01-14 16:43:00,2019-01-14 16:43:00,811.0,2019-01-14 17:00:00,2019-01-14 17:01:00,811.0,2019-01-14 17:20:00,2019-01-14 17:22:00,811.0
201901000000000.0,2019-01-14,VT,2019-01-14 16:07:00,2019-01-14 16:06:00,650.0,,,,,,,,,,,,,,,,,,,2019-01-14 17:24:00,2019-01-14 17:35:00,650.0,2019-01-14 17:43:00,2019-01-14 17:54:00,650.0,2019-01-14 18:00:00,2019-01-14 18:11:00,650.0,2019-01-14 18:19:00,2019-01-14 18:26:00,650.0
201901000000000.0,2019-01-14,VT,2019-01-14 17:07:00,2019-01-14 17:07:00,,,,,,,,,,,,,,,,,,,,2019-01-14 18:24:00,2019-01-14 18:28:00,,2019-01-14 18:44:00,2019-01-14 18:47:00,,2019-01-14 19:00:00,2019-01-14 19:06:00,,2019-01-14 19:20:00,2019-01-14 19:23:00,
201901000000000.0,2019-01-14,VT,2019-01-14 17:33:00,2019-01-14 17:33:00,,,,,,,,2019-01-14 18:23:00,2019-01-14 18:23:00,,,,,,,,,,,2019-01-14 18:56:00,2019-01-14 18:57:00,,2019-01-14 19:16:00,2019-01-14 19:21:00,,2019-01-14 19:35:00,2019-01-14 19:38:00,,2019-01-14 19:52:00,2019-01-14 19:54:00,
201901000000000.0,2019-01-14,VT,2019-01-14 18:07:00,2019-01-14 18:07:00,,,,,,,,,,,,,,,,,,,,2019-01-14 19:24:00,2019-01-14 19:24:00,,2019-01-14 19:43:00,2019-01-14 19:43:00,,2019-01-14 20:00:00,2019-01-14 20:01:00,,2019-01-14 20:20:00,2019-01-14 20:20:00,
201901000000000.0,2019-01-14,VT,2019-01-14 18:33:00,2019-01-14 18:32:00,,,,,,,,2019-01-14 19:23:00,2019-01-14 19:25:00,,,,,,,,,,,2019-01-14 19:54:00,2019-01-14 19:58:00,,2019-01-14 20:16:00,2019-01-14 20:18:00,,2019-01-14 20:33:00,2019-01-14 20:35:00,,2019-01-14 20:53:00,2019-01-14 20:51:00,
201901000000000.0,2019-01-14,VT,2019-01-14 19:07:00,2019-01-14 19:06:00,,,,,,,,,,,,,,,,,,,,,,,,,,2019-01-14 20:50:00,2019-01-14 20:49:00,,2019-01-14 21:08:00,2019-01-14 21:06:00,
201901000000000.0,2019-01-14,VT,2019-01-14 20:07:00,2019-01-14 20:07:00,,,,,,,,,,,2019-01-14 21:03:00,2019-01-14 21:03:00,,,,,,,,2019-01-14 21:27:00,2019-01-14 21:28:00,,2019-01-14 21:48:00,2019-01-14 21:48:00,,2019-01-14 22:05:00,2019-01-14 22:06:00,,2019-01-14 22:22:00,2019-01-14 22:21:00,
201901000000000.0,2019-01-14,VT,2019-01-14 21:07:00,2019-01-14 21:06:00,,,,,2019-01-14 21:39:00,2019-01-14 21:40:00,,,,,2019-01-14 22:08:00,2019-01-14 22:08:00,,,,,,,,,,,2019-01-14 22:53:00,2019-01-14 22:53:00,,2019-01-14 23:11:00,2019-01-14 23:12:00,,2019-01-14 23:34:00,2019-01-14 23:28:00,
201901000000000.0,2019-01-15,VT,2019-01-15 07:07:00,2019-01-15 07:06:00,,,,,,,,,,,,,,,,,,,,2019-01-15 08:24:00,2019-01-15 08:23:00,,2019-01-15 08:43:00,2019-01-15 08:43:00,,2019-01-15 09:00:00,2019-01-15 09:01:00,,2019-01-15 09:20:00,2019-01-15 09:21:00,
201901000000000.0,2019-01-15,VT,2019-01-15 08:07:00,2019-01-15 08:07:00,,,,,2019-01-15 08:38:00,2019-01-15 08:38:00,,,,,,,,,,,,,,2019-01-15 09:27:00,2019-01-15 09:27:00,,,,,2019-01-15 10:02:00,2019-01-15 10:02:00,,2019-01-15 10:19:00,2019-01-15 10:22:00,
201901000000000.0,2019-01-15,VT,2019-01-15 09:07:00,2019-01-15 09:07:00,,,,,,,,,,,,,,,,,,,,2019-01-15 10:24:00,2019-01-15 10:31:00,,2019-01-15 10:43:00,2019-01-15 10:49:00,,2019-01-15 11:03:00,2019-01-15 11:10:00,,2019-01-15 11:21:00,2019-01-15 11:30:00,
201901000000000.0,2019-01-15,VT,2019-01-15 10:07:00,2019-01-15 10:07:00,,,,,,,,,,,,,,,,,,,,2019-01-15 11:24:00,2019-01-15 11:25:00,,2019-01-15 11:43:00,2019-01-15 11:43:00,,2019-01-15 12:00:00,2019-01-15 12:01:00,,2019-01-15 12:19:00,2019-01-15 12:20:00,
201901000000000.0,2019-01-15,VT,2019-01-15 11:07:00,2019-01-15 11:07:00,,,,,,,,,,,,,,,,,,,,2019-01-15 12:24:00,2019-01-15 12:23:00,,2019-01-15 12:43:00,2019-01-15 12:43:00,,2019-01-15 13:00:00,2019-01-15 13:00:00,,2019-01-15 13:19:00,2019-01-15 13:19:00,
201901000000000.0,2019-01-15,VT,2019-01-15 12:07:00,2019-01-15 12:06:00,,,,,,,,,,,,,,,,,,,,2019-01-15 13:24:00,2019-01-15 13:23:00,,2019-01-15 13:43:00,2019-01-15 13:43:00,,2019-01-15 14:00:00,2019-01-15 14:00:00,,2019-01-15 14:19:00,2019-01-15 14:17:00,
201901000000000.0,2019-01-15,VT,2019-01-15 13:07:00,2019-01-15 13:08:00,,,,,,,,,,,,,,,,,,,,2019-01-15 14:24:00,2019-01-15 14:23:00,,2019-01-15 14:43:00,2019-01-15 14:43:00,,2019-01-15 14:59:00,2019-01-15 15:00:00,,2019-01-15 15:19:00,2019-01-15 15:17:00,
201901000000000.0,2019-01-15,VT,2019-01-15 14:07:00,2019-01-15 14:06:00,,,,,,,,,,,,,,,,,,,,2019-01-15 15:24:00,2019-01-15 15:26:00,,2019-01-15 15:43:00,2019-01-15 15:45:00,,2019-01-15 16:00:00,2019-01-15 16:03:00,,2019-01-15 16:20:00,2019-01-15 16:21:00,
201901000000000.0,2019-01-15,VT,2019-01-15 15:07:00,2019-01-15 15:06:00,,,,,,,,,,,,,,,,,,,,2019-01-15 16:24:00,2019-01-15 16:24:00,,2019-01-15 16:43:00,2019-01-15 16:43:00,,2019-01-15 17:00:00,2019-01-15 17:00:00,,2019-01-15 17:20:00,2019-01-15 17:16:00,
201901000000000.0,2019-01-15,VT,2019-01-15 16:07:00,2019-01-15 16:07:00,,,,,,,,,,,,,,,,,,,,2019-01-15 17:24:00,2019-01-15 17:23:00,,2019-01-15 17:43:00,2019-01-15 17:43:00,,2019-01-15 18:00:00,2019-01-15 17:59:00,,2019-01-15 18:19:00,2019-01-15 18:14:00,
201901000000000.0,2019-01-15,VT,2019-01-15 17:07:00,2019-01-15 17:06:00,,,,,,,,,,,,,,,,,,,,2019-01-15 18:24:00,2019-01-15 18:28:00,,2019-01-15 18:44:00,2019-01-15 18:51:00,,2019-01-15 19:00:00,2019-01-15 19:08:00,,2019-01-15 19:20:00,2019-01-15 19:27:00,
201901000000000.0,2019-01-15,VT,2019-01-15 17:33:00,2019-01-15 17:33:00,,,,,,,,2019-01-15 18:23:00,2019-01-15 18:23:00,,,,,,,,,,,2019-01-15 18:56:00,2019-01-15 18:59:00,,2019-01-15 19:16:00,2019-01-15 19:20:00,,2019-01-15 19:35:00,2019-01-15 19:38:00,,2019-01-15 19:52:00,2019-01-15 19:53:00,
201901000000000.0,2019-01-15,VT,2019-01-15 18:07:00,2019-01-15 18:07:00,,,,,,,,,,,,,,,,,,,,2019-01-15 19:24:00,2019-01-15 19:34:00,,2019-01-15 19:43:00,2019-01-15 19:52:00,,2019-01-15 20:00:00,2019-01-15 20:08:00,,2019-01-15 20:20:00,2019-01-15 20:26:00,
201901000000000.0,2019-01-15,VT,2019-01-15 18:33:00,2019-01-15 18:33:00,,,,,,,,2019-01-15 19:23:00,2019-01-15 19:24:00,,,,,,,,,,,2019-01-15 19:54:00,2019-01-15 19:56:00,,2019-01-15 20:16:00,2019-01-15 20:18:00,,2019-01-15 20:33:00,2019-01-15 20:36:00,,2019-01-15 20:53:00,2019-01-15 20:52:00,
201901000000000.0,2019-01-15,VT,2019-01-15 19:07:00,2019-01-15 19:06:00,,,,,,,,,,,,,,,,,,,,,,,,,,2019-01-15 20:50:00,2019-01-15 20:51:00,,2019-01-15 21:08:00,2019-01-15 21:06:00,
201901000000000.0,2019-01-15,VT,2019-01-15 20:07:00,2019-01-15 20:06:00,574.0,,,,,,,,,,2019-01-15 21:03:00,2019-01-15 21:03:00,574.0,,,,,,,2019-01-15 21:27:00,2019-01-15 21:26:00,574.0,2019-01-15 21:48:00,2019-01-15 21:48:00,574.0,2019-01-15 22:05:00,2019-01-15 22:05:00,574.0,2019-01-15 22:22:00,2019-01-15 22:20:00,574.0
201901000000000.0,2019-01-15,VT,2019-01-15 21:07:00,2019-01-15 21:07:00,574.0,,,,2019-01-15 21:39:00,2019-01-15 21:40:00,574.0,,,,2019-01-15 22:08:00,2019-01-15 22:08:00,574.0,,,,,,,,,,2019-01-15 22:53:00,2019-01-15 22:53:00,574.0,2019-01-15 23:11:00,2019-01-15 23:11:00,574.0,2019-01-15 23:34:00,2019-01-15 23:27:00,574.0
201901000000000.0,2019-01-16,VT,2019-01-16 07:07:00,2019-01-16 07:06:00,,,,,,,,,,,,,,,,,,,,2019-01-16 08:24:00,2019-01-16 08:23:00,,2019-01-16 08:43:00,2019-01-16 08:43:00,,2019-01-16 09:00:00,2019-01-16 09:02:00,,2019-01-16 09:20:00,2019-01-16 09:21:00,
201901000000000.0,2019-01-16,VT,2019-01-16 08:07:00,2019-01-16 08:07:00,,,,,2019-01-16 08:38:00,2019-01-16 08:40:00,,,,,,,,,,,,,,2019-01-16 09:27:00,2019-01-16 09:28:00,,,,,2019-01-16 10:02:00,2019-01-16 10:03:00,,2019-01-16 10:19:00,2019-01-16 10:19:00,
201901000000000.0,2019-01-16,VT,2019-01-16 09:07:00,2019-01-16 09:06:00,,,,,,,,,,,,,,,,,,,,2019-01-16 10:24:00,2019-01-16 10:24:00,,2019-01-16 10:43:00,2019-01-16 10:45:00,,2019-01-16 11:03:00,2019-01-16 11:03:00,,2019-01-16 11:21:00,2019-01-16 11:21:00,
201901000000000.0,2019-01-16,VT,2019-01-16 10:07:00,2019-01-16 10:06:00,,,,,,,,,,,,,,,,,,,,2019-01-16 11:24:00,2019-01-16 11:25:00,,2019-01-16 11:43:00,2019-01-16 11:44:00,,2019-01-16 12:00:00,2019-01-16 12:01:00,,2019-01-16 12:19:00,2019-01-16 12:19:00,
201901000000000.0,2019-01-16,VT,2019-01-16 11:07:00,2019-01-16 11:06:00,,,,,,,,,,,,,,,,,,,,2019-01-16 12:24:00,2019-01-16 12:24:00,,2019-01-16 12:43:00,2019-01-16 12:43:00,,2019-01-16 13:00:00,2019-01-16 13:00:00,,2019-01-16 13:19:00,2019-01-16 13:18:00,
201901000000000.0,2019-01-16,VT,2019-01-16 12:07:00,2019-01-16 12:06:00,,,,,,,,,,,,,,,,,,,,2019-01-16 13:24:00,2019-01-16 13:24:00,,2019-01-16 13:43:00,2019-01-16 13:44:00,,2019-01-16 14:00:00,2019-01-16 14:02:00,,2019-01-16 14:19:00,2019-01-16 14:19:00,
